strain_entity_id,outer_fold,control_type,seed,replicate,cosine_TRUE_control,embedding_displacement,l2_distance,fold_matched_lineage95_encoder,phenotype_labels_used,encoder_retrained,encoder_finetuned
STRAIN_000233,1,LOCAL_W10,42,1,0.931096076965332,0.06890392303466797,0.37122470140457153,True,False,False,False
STRAIN_000233,1,LOCAL_W10,142,2,0.9291822910308838,0.07081770896911621,0.3763448894023895,True,False,False,False
STRAIN_000233,1,LOCAL_W10,242,3,0.9280835390090942,0.07191646099090576,0.37925300002098083,True,False,False,False
STRAIN_000233,1,LOCAL_W10,342,4,0.9378067851066589,0.062193214893341064,0.3526846766471863,True,False,False,False
STRAIN_000233,1,LOCAL_W10,442,5,0.9351221323013306,0.06487786769866943,0.36021608114242554,True,False,False,False
STRAIN_000241,1,LOCAL_W10,42,1,0.924219012260437,0.07578098773956299,0.38930946588516235,True,False,False,False
STRAIN_000241,1,LOCAL_W10,142,2,0.919463038444519,0.08053696155548096,0.4013400673866272,True,False,False,False
STRAIN_000241,1,LOCAL_W10,242,3,0.9236605167388916,0.0763394832611084,0.39074137806892395,True,False,False,False
STRAIN_000241,1,LOCAL_W10,342,4,0.9214021563529968,0.07859784364700317,0.39647895097732544,True,False,False,False
STRAIN_000241,1,LOCAL_W10,442,5,0.9321852922439575,0.06781470775604248,0.36827898025512695,True,False,False,False
STRAIN_000245,1,LOCAL_W10,42,1,0.9173917770385742,0.08260822296142578,0.40646839141845703,True,False,False,False
STRAIN_000245,1,LOCAL_W10,142,2,0.9269589185714722,0.07304108142852783,0.38220706582069397,True,False,False,False
STRAIN_000245,1,LOCAL_W10,242,3,0.9283506870269775,0.07164931297302246,0.3785479664802551,True,False,False,False
STRAIN_000245,1,LOCAL_W10,342,4,0.923964262008667,0.07603573799133301,0.3899635374546051,True,False,False,False
STRAIN_000245,1,LOCAL_W10,442,5,0.9187562465667725,0.08124375343322754,0.40309736132621765,True,False,False,False
STRAIN_000260,1,LOCAL_W10,42,1,0.9470343589782715,0.052965641021728516,0.325470894575119,True,False,False,False
STRAIN_000260,1,LOCAL_W10,142,2,0.9256060123443604,0.07439398765563965,0.38573047518730164,True,False,False,False
STRAIN_000260,1,LOCAL_W10,242,3,0.9473500847816467,0.05264991521835327,0.3244992792606354,True,False,False,False
STRAIN_000260,1,LOCAL_W10,342,4,0.9409550428390503,0.05904495716094971,0.3436419665813446,True,False,False,False
STRAIN_000260,1,LOCAL_W10,442,5,0.9421355724334717,0.05786442756652832,0.3401893377304077,True,False,False,False
STRAIN_000292,1,LOCAL_W10,42,1,0.9359014630317688,0.0640985369682312,0.3580463230609894,True,False,False,False
STRAIN_000292,1,LOCAL_W10,142,2,0.9281927347183228,0.07180726528167725,0.3789651691913605,True,False,False,False
STRAIN_000292,1,LOCAL_W10,242,3,0.921855092048645,0.07814490795135498,0.39533495903015137,True,False,False,False
STRAIN_000292,1,LOCAL_W10,342,4,0.9162784814834595,0.08372151851654053,0.4091981053352356,True,False,False,False
STRAIN_000292,1,LOCAL_W10,442,5,0.9308793544769287,0.06912064552307129,0.3718082904815674,True,False,False,False
STRAIN_000301,1,LOCAL_W10,42,1,0.9371734261512756,0.06282657384872437,0.35447579622268677,True,False,False,False
STRAIN_000301,1,LOCAL_W10,142,2,0.9348031282424927,0.06519687175750732,0.36110052466392517,True,False,False,False
STRAIN_000301,1,LOCAL_W10,242,3,0.931102991104126,0.06889700889587402,0.37120601534843445,True,False,False,False
STRAIN_000301,1,LOCAL_W10,342,4,0.9384424090385437,0.0615575909614563,0.35087746381759644,True,False,False,False
STRAIN_000301,1,LOCAL_W10,442,5,0.9321657419204712,0.06783425807952881,0.36833202838897705,True,False,False,False
STRAIN_000302,1,LOCAL_W10,42,1,0.9336507320404053,0.06634926795959473,0.364278107881546,True,False,False,False
STRAIN_000302,1,LOCAL_W10,142,2,0.9373646974563599,0.06263530254364014,0.3539358377456665,True,False,False,False
STRAIN_000302,1,LOCAL_W10,242,3,0.9362815618515015,0.06371843814849854,0.3569830358028412,True,False,False,False
STRAIN_000302,1,LOCAL_W10,342,4,0.936028778553009,0.06397122144699097,0.35769036412239075,True,False,False,False
STRAIN_000302,1,LOCAL_W10,442,5,0.9441951513290405,0.05580484867095947,0.3340803384780884,True,False,False,False
STRAIN_000318,1,LOCAL_W10,42,1,0.9304416179656982,0.06955838203430176,0.37298375368118286,True,False,False,False
STRAIN_000318,1,LOCAL_W10,142,2,0.9152761697769165,0.0847238302230835,0.4116402864456177,True,False,False,False
STRAIN_000318,1,LOCAL_W10,242,3,0.9245842695236206,0.0754157304763794,0.3883703052997589,True,False,False,False
STRAIN_000318,1,LOCAL_W10,342,4,0.9307178258895874,0.0692821741104126,0.3722422420978546,True,False,False,False
STRAIN_000318,1,LOCAL_W10,442,5,0.9393002986907959,0.0606997013092041,0.3484242558479309,True,False,False,False
STRAIN_000325,1,LOCAL_W10,42,1,0.9283870458602905,0.07161295413970947,0.3784518837928772,True,False,False,False
STRAIN_000325,1,LOCAL_W10,142,2,0.9189794659614563,0.0810205340385437,0.4025430977344513,True,False,False,False
STRAIN_000325,1,LOCAL_W10,242,3,0.9267721176147461,0.0732278823852539,0.38269519805908203,True,False,False,False
STRAIN_000325,1,LOCAL_W10,342,4,0.9246875047683716,0.07531249523162842,0.38810408115386963,True,False,False,False
STRAIN_000325,1,LOCAL_W10,442,5,0.9311341047286987,0.06886589527130127,0.3711221516132355,True,False,False,False
STRAIN_000330,1,LOCAL_W10,42,1,0.9273086190223694,0.07269138097763062,0.38129088282585144,True,False,False,False
STRAIN_000330,1,LOCAL_W10,142,2,0.9299019575119019,0.07009804248809814,0.3744277060031891,True,False,False,False
STRAIN_000330,1,LOCAL_W10,242,3,0.9278402924537659,0.07215970754623413,0.3798941671848297,True,False,False,False
STRAIN_000330,1,LOCAL_W10,342,4,0.9232579469680786,0.07674205303192139,0.3917704224586487,True,False,False,False
STRAIN_000330,1,LOCAL_W10,442,5,0.9197918176651001,0.0802081823348999,0.40052008628845215,True,False,False,False
STRAIN_000336,1,LOCAL_W10,42,1,0.9500999450683594,0.049900054931640625,0.3159114718437195,True,False,False,False
STRAIN_000336,1,LOCAL_W10,142,2,0.9278222322463989,0.07217776775360107,0.37994128465652466,True,False,False,False
STRAIN_000336,1,LOCAL_W10,242,3,0.924204409122467,0.07579559087753296,0.3893470764160156,True,False,False,False
STRAIN_000336,1,LOCAL_W10,342,4,0.9333215951919556,0.06667840480804443,0.36518046259880066,True,False,False,False
STRAIN_000336,1,LOCAL_W10,442,5,0.9371561408042908,0.06284385919570923,0.35452452301979065,True,False,False,False
STRAIN_000337,1,LOCAL_W10,42,1,0.9352573752403259,0.06474262475967407,0.35984060168266296,True,False,False,False
STRAIN_000337,1,LOCAL_W10,142,2,0.9399276375770569,0.060072362422943115,0.34661877155303955,True,False,False,False
STRAIN_000337,1,LOCAL_W10,242,3,0.9305719137191772,0.06942808628082275,0.37263405323028564,True,False,False,False
STRAIN_000337,1,LOCAL_W10,342,4,0.9326537251472473,0.06734627485275269,0.3670046329498291,True,False,False,False
STRAIN_000337,1,LOCAL_W10,442,5,0.9275895357131958,0.0724104642868042,0.38055333495140076,True,False,False,False
STRAIN_000340,1,LOCAL_W10,42,1,0.9351216554641724,0.06487834453582764,0.36021751165390015,True,False,False,False
STRAIN_000340,1,LOCAL_W10,142,2,0.9402886629104614,0.059711337089538574,0.34557583928108215,True,False,False,False
STRAIN_000340,1,LOCAL_W10,242,3,0.9288269281387329,0.07117307186126709,0.37728777527809143,True,False,False,False
STRAIN_000340,1,LOCAL_W10,342,4,0.9322506189346313,0.06774938106536865,0.3681015968322754,True,False,False,False
STRAIN_000340,1,LOCAL_W10,442,5,0.9222220182418823,0.07777798175811768,0.3944057524204254,True,False,False,False
STRAIN_000362,1,LOCAL_W10,42,1,0.9351961612701416,0.0648038387298584,0.3600108027458191,True,False,False,False
STRAIN_000362,1,LOCAL_W10,142,2,0.922631561756134,0.07736843824386597,0.3933660089969635,True,False,False,False
STRAIN_000362,1,LOCAL_W10,242,3,0.9279279708862305,0.07207202911376953,0.3796631991863251,True,False,False,False
STRAIN_000362,1,LOCAL_W10,342,4,0.9262808561325073,0.07371914386749268,0.3839767873287201,True,False,False,False
STRAIN_000362,1,LOCAL_W10,442,5,0.9266158938407898,0.0733841061592102,0.3831034004688263,True,False,False,False
STRAIN_000363,1,LOCAL_W10,42,1,0.9266045093536377,0.0733954906463623,0.383133202791214,True,False,False,False
STRAIN_000363,1,LOCAL_W10,142,2,0.9335253238677979,0.06647467613220215,0.3646223247051239,True,False,False,False
STRAIN_000363,1,LOCAL_W10,242,3,0.9294737577438354,0.07052624225616455,0.37556949257850647,True,False,False,False
STRAIN_000363,1,LOCAL_W10,342,4,0.9297223687171936,0.0702776312828064,0.3749069571495056,True,False,False,False
STRAIN_000363,1,LOCAL_W10,442,5,0.9195146560668945,0.08048534393310547,0.4012114405632019,True,False,False,False
STRAIN_000369,1,LOCAL_W10,42,1,0.931841254234314,0.06815874576568604,0.3692123591899872,True,False,False,False
STRAIN_000369,1,LOCAL_W10,142,2,0.9332094192504883,0.06679058074951172,0.3654876947402954,True,False,False,False
STRAIN_000369,1,LOCAL_W10,242,3,0.9269179105758667,0.0730820894241333,0.38231438398361206,True,False,False,False
STRAIN_000369,1,LOCAL_W10,342,4,0.9159390330314636,0.08406096696853638,0.41002678871154785,True,False,False,False
STRAIN_000369,1,LOCAL_W10,442,5,0.9271566867828369,0.07284331321716309,0.3816891610622406,True,False,False,False
STRAIN_000372,1,LOCAL_W10,42,1,0.9223806858062744,0.07761931419372559,0.3940032422542572,True,False,False,False
STRAIN_000372,1,LOCAL_W10,142,2,0.933860719203949,0.06613928079605103,0.3637011647224426,True,False,False,False
STRAIN_000372,1,LOCAL_W10,242,3,0.9228085875511169,0.07719141244888306,0.3929157257080078,True,False,False,False
STRAIN_000372,1,LOCAL_W10,342,4,0.9322766065597534,0.06772339344024658,0.3680310845375061,True,False,False,False
STRAIN_000372,1,LOCAL_W10,442,5,0.9249590039253235,0.07504099607467651,0.38740402460098267,True,False,False,False
STRAIN_000374,1,LOCAL_W10,42,1,0.9471185207366943,0.052881479263305664,0.3252122104167938,True,False,False,False
STRAIN_000374,1,LOCAL_W10,142,2,0.9362550973892212,0.06374490261077881,0.35705703496932983,True,False,False,False
STRAIN_000374,1,LOCAL_W10,242,3,0.9348161220550537,0.06518387794494629,0.36106476187705994,True,False,False,False
STRAIN_000374,1,LOCAL_W10,342,4,0.93492591381073,0.06507408618927002,0.3607604205608368,True,False,False,False
STRAIN_000374,1,LOCAL_W10,442,5,0.9288361072540283,0.07116389274597168,0.37726354598999023,True,False,False,False
STRAIN_000376,1,LOCAL_W10,42,1,0.9329524040222168,0.0670475959777832,0.366190105676651,True,False,False,False
STRAIN_000376,1,LOCAL_W10,142,2,0.9229211807250977,0.07707881927490234,0.39262914657592773,True,False,False,False
STRAIN_000376,1,LOCAL_W10,242,3,0.9280358552932739,0.07196414470672607,0.3793787956237793,True,False,False,False
STRAIN_000376,1,LOCAL_W10,342,4,0.9331766366958618,0.06682336330413818,0.36557716131210327,True,False,False,False
STRAIN_000376,1,LOCAL_W10,442,5,0.9282560348510742,0.07174396514892578,0.3787979185581207,True,False,False,False
STRAIN_000378,1,LOCAL_W10,42,1,0.928513765335083,0.07148623466491699,0.3781169354915619,True,False,False,False
STRAIN_000378,1,LOCAL_W10,142,2,0.92931067943573,0.07068932056427002,0.3760034143924713,True,False,False,False
STRAIN_000378,1,LOCAL_W10,242,3,0.9370050430297852,0.06299495697021484,0.35495054721832275,True,False,False,False
STRAIN_000378,1,LOCAL_W10,342,4,0.9437851905822754,0.05621480941772461,0.33530494570732117,True,False,False,False
STRAIN_000378,1,LOCAL_W10,442,5,0.9471622109413147,0.0528377890586853,0.325077623128891,True,False,False,False
STRAIN_000385,1,LOCAL_W10,42,1,0.9271919131278992,0.07280808687210083,0.38159698247909546,True,False,False,False
STRAIN_000385,1,LOCAL_W10,142,2,0.9195560216903687,0.08044397830963135,0.4011083245277405,True,False,False,False
STRAIN_000385,1,LOCAL_W10,242,3,0.916304349899292,0.08369565010070801,0.40913504362106323,True,False,False,False
STRAIN_000385,1,LOCAL_W10,342,4,0.9169632196426392,0.08303678035736084,0.40752139687538147,True,False,False,False
STRAIN_000385,1,LOCAL_W10,442,5,0.912882924079895,0.08711707592010498,0.4174138009548187,True,False,False,False
STRAIN_000390,1,LOCAL_W10,42,1,0.9269237518310547,0.07307624816894531,0.3822992444038391,True,False,False,False
STRAIN_000390,1,LOCAL_W10,142,2,0.9266595244407654,0.07334047555923462,0.3829894959926605,True,False,False,False
STRAIN_000390,1,LOCAL_W10,242,3,0.9325885772705078,0.06741142272949219,0.36718231439590454,True,False,False,False
STRAIN_000390,1,LOCAL_W10,342,4,0.9331706762313843,0.06682932376861572,0.36559367179870605,True,False,False,False
STRAIN_000390,1,LOCAL_W10,442,5,0.9250064492225647,0.0749935507774353,0.38728174567222595,True,False,False,False
STRAIN_000396,1,LOCAL_W10,42,1,0.9349313974380493,0.06506860256195068,0.36074554920196533,True,False,False,False
STRAIN_000396,1,LOCAL_W10,142,2,0.9151214957237244,0.08487850427627563,0.4120158553123474,True,False,False,False
STRAIN_000396,1,LOCAL_W10,242,3,0.9229384660720825,0.07706153392791748,0.3925853669643402,True,False,False,False
STRAIN_000396,1,LOCAL_W10,342,4,0.9330296516418457,0.0669703483581543,0.3659791648387909,True,False,False,False
STRAIN_000396,1,LOCAL_W10,442,5,0.925112247467041,0.07488775253295898,0.3870087265968323,True,False,False,False
STRAIN_000397,1,LOCAL_W10,42,1,0.914074182510376,0.08592581748962402,0.41454997658729553,True,False,False,False
STRAIN_000397,1,LOCAL_W10,142,2,0.9264172315597534,0.07358276844024658,0.3836214542388916,True,False,False,False
STRAIN_000397,1,LOCAL_W10,242,3,0.9258803725242615,0.07411962747573853,0.38501858711242676,True,False,False,False
STRAIN_000397,1,LOCAL_W10,342,4,0.9206103086471558,0.07938969135284424,0.39847132563591003,True,False,False,False
STRAIN_000397,1,LOCAL_W10,442,5,0.9341189861297607,0.06588101387023926,0.36299046874046326,True,False,False,False
STRAIN_000399,1,LOCAL_W10,42,1,0.9295609593391418,0.07043904066085815,0.37533730268478394,True,False,False,False
STRAIN_000399,1,LOCAL_W10,142,2,0.9397501945495605,0.06024980545043945,0.34713077545166016,True,False,False,False
STRAIN_000399,1,LOCAL_W10,242,3,0.9438632726669312,0.05613672733306885,0.33507239818573,True,False,False,False
STRAIN_000399,1,LOCAL_W10,342,4,0.9286484718322754,0.07135152816772461,0.3777606785297394,True,False,False,False
STRAIN_000399,1,LOCAL_W10,442,5,0.9342490434646606,0.06575095653533936,0.3626318573951721,True,False,False,False
STRAIN_000400,1,LOCAL_W10,42,1,0.9328969717025757,0.06710302829742432,0.36634141206741333,True,False,False,False
STRAIN_000400,1,LOCAL_W10,142,2,0.9211178421974182,0.07888215780258179,0.3971954882144928,True,False,False,False
STRAIN_000400,1,LOCAL_W10,242,3,0.9394202828407288,0.06057971715927124,0.3480796813964844,True,False,False,False
STRAIN_000400,1,LOCAL_W10,342,4,0.9292851686477661,0.07071483135223389,0.37607115507125854,True,False,False,False
STRAIN_000400,1,LOCAL_W10,442,5,0.9192124605178833,0.0807875394821167,0.40196412801742554,True,False,False,False
STRAIN_000404,1,LOCAL_W10,42,1,0.9351049065589905,0.06489509344100952,0.36026430130004883,True,False,False,False
STRAIN_000404,1,LOCAL_W10,142,2,0.9283595085144043,0.0716404914855957,0.3785247802734375,True,False,False,False
STRAIN_000404,1,LOCAL_W10,242,3,0.9288139939308167,0.07118600606918335,0.3773222267627716,True,False,False,False
STRAIN_000404,1,LOCAL_W10,342,4,0.923462986946106,0.07653701305389404,0.3912469446659088,True,False,False,False
STRAIN_000404,1,LOCAL_W10,442,5,0.9257837533950806,0.07421624660491943,0.3852694630622864,True,False,False,False
STRAIN_000405,1,LOCAL_W10,42,1,0.9328802227973938,0.0671197772026062,0.3663870692253113,True,False,False,False
STRAIN_000405,1,LOCAL_W10,142,2,0.928550124168396,0.071449875831604,0.37802085280418396,True,False,False,False
STRAIN_000405,1,LOCAL_W10,242,3,0.9363875389099121,0.06361246109008789,0.35668614506721497,True,False,False,False
STRAIN_000405,1,LOCAL_W10,342,4,0.9289512634277344,0.07104873657226562,0.37695831060409546,True,False,False,False
STRAIN_000405,1,LOCAL_W10,442,5,0.9301002025604248,0.0698997974395752,0.3738977909088135,True,False,False,False
STRAIN_000409,1,LOCAL_W10,42,1,0.9245744347572327,0.07542556524276733,0.3883955776691437,True,False,False,False
STRAIN_000409,1,LOCAL_W10,142,2,0.9321116805076599,0.06788831949234009,0.36847880482673645,True,False,False,False
STRAIN_000409,1,LOCAL_W10,242,3,0.9440193176269531,0.055980682373046875,0.3346061408519745,True,False,False,False
STRAIN_000409,1,LOCAL_W10,342,4,0.9417739510536194,0.058226048946380615,0.3412509262561798,True,False,False,False
